fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,forecast_consumption_kwh,peak_risk_score,peak_alert,baseline_forecast_kwh,baseline_peak_risk_score,baseline_peak_alert,forecast_delta_kwh,forecast_delta_pct,peak_risk_delta,alert_changed,alert_transition
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,Baseline,0.0,4.3,4.3,NORMAL,10156.10367157276,0.18719587,True,10156.10367157276,0.18719587,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+2.5C,2.5,4.3,6.8,NORMAL,10159.53691830346,0.09076185,True,10156.10367157276,0.18719587,True,3.433246730699466,0.03380476255189504,-0.09643402,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+5C,5.0,4.3,9.3,NORMAL,10177.306948346331,0.030430391,False,10156.10367157276,0.18719587,True,21.203276773570906,0.20877373310908115,-0.15676548,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9201.674998264538,0.046439417,False,9200.503948983085,0.028092664,False,1.1710492814527242,0.01272809932962594,0.018346753,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,9193.338949819923,0.03201779,False,9200.503948983085,0.028092664,False,-7.164999163162065,-0.07787615985919988,0.003925126,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,Baseline,0.0,4.3,4.3,NORMAL,9200.503948983085,0.028092664,False,9200.503948983085,0.028092664,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+2.5C,2.5,4.3,6.8,NORMAL,9178.921043393882,0.024640005,False,9200.503948983085,0.028092664,False,-21.58290558920271,-0.2345839500627379,-0.0034526587,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+5C,5.0,4.3,9.3,NORMAL,9191.344417769507,0.012063152,False,9200.503948983085,0.028092664,False,-9.159531213577793,-0.09955466857432499,-0.01602951,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,5259.520423634319,0.0043261647,False,5076.646013894907,0.00047515225,False,182.87440973941193,3.6022682936505737,0.0038510126,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,5121.104514340745,0.0017937784,False,5076.646013894907,0.00047515225,False,44.45850044583767,0.8757455281332133,0.0013186261,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,Baseline,0.0,4.3,4.3,NORMAL,5076.646013894907,0.00047515225,False,5076.646013894907,0.00047515225,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+2.5C,2.5,4.3,6.8,NORMAL,5032.220471849738,0.0003284336,False,5076.646013894907,0.00047515225,False,-44.425542045169095,-0.8750963120843028,-0.00014671864,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+5C,5.0,4.3,9.3,NORMAL,4930.13046381315,0.00032220205,False,5076.646013894907,0.00047515225,False,-146.51555008175728,-2.886069851644975,-0.0001529502,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,5031.538019647785,0.000999565,False,4859.372653019214,0.00036199464,False,172.16536662857106,3.5429545935646996,0.0006375704,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,4893.988232154386,0.0010234285,False,4859.372653019214,0.00036199464,False,34.615579135172084,0.712346667088082,0.0006614339,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,Baseline,0.0,4.3,4.3,NORMAL,4859.372653019214,0.00036199464,False,4859.372653019214,0.00036199464,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+2.5C,2.5,4.3,6.8,NORMAL,4827.434621776255,0.00023887468,False,4859.372653019214,0.00036199464,False,-31.93803124295937,-0.6572459764557407,-0.00012311996,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+5C,5.0,4.3,9.3,NORMAL,4732.537426916222,0.00011857532,False,4859.372653019214,0.00036199464,False,-126.83522610299224,-2.6101152383155317,-0.00024341932,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,4909.650384949508,0.00061663176,False,4751.539616379642,0.00020939118,False,158.1107685698662,3.3275691951472375,0.0004072406,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,4809.046071295742,0.00061516167,False,4751.539616379642,0.00020939118,False,57.506454916099756,1.2102699242549062,0.0004057705,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,Baseline,0.0,4.3,4.3,NORMAL,4751.539616379642,0.00020939118,False,4751.539616379642,0.00020939118,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+2.5C,2.5,4.3,6.8,NORMAL,4724.562025161986,0.00016280485,False,4751.539616379642,0.00020939118,False,-26.97759121765648,-0.5677652591732281,-4.6586327e-05,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+5C,5.0,4.3,9.3,NORMAL,4645.418961722005,0.00015834122,False,4751.539616379642,0.00020939118,False,-106.1206546576368,-2.2333951355854147,-5.1049952e-05,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,4744.4286327531045,0.0015300704,False,4493.9431038084385,0.00024084761,False,250.48552894466593,5.573847357622071,0.0012892229,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,4646.9576267349885,0.0011159137,False,4493.9431038084385,0.00024084761,False,153.01452292654994,3.4049056561681033,0.00087506615,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,Baseline,0.0,4.3,4.3,NORMAL,4493.9431038084385,0.00024084761,False,4493.9431038084385,0.00024084761,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+2.5C,2.5,4.3,6.8,NORMAL,4480.348030402472,0.00017317981,False,4493.9431038084385,0.00024084761,False,-13.595073405966104,-0.3025199271981174,-6.76678e-05,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+5C,5.0,4.3,9.3,NORMAL,4406.221282825397,0.00010889047,False,4493.9431038084385,0.00024084761,False,-87.72182098304165,-1.9520011481387223,-0.00013195715,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,4882.046089391204,0.0060050273,False,4717.503629493721,0.0011040564,False,164.54245989748324,3.4879137955245585,0.004900971,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,4752.95882773533,0.0041733445,False,4717.503629493721,0.0011040564,False,35.45519824160874,0.7515669520621814,0.003069288,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,Baseline,0.0,4.3,4.3,NORMAL,4717.503629493721,0.0011040564,False,4717.503629493721,0.0011040564,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+2.5C,2.5,4.3,6.8,NORMAL,4717.889243094529,0.0006585634,False,4717.503629493721,0.0011040564,False,0.3856136008080284,0.008174102896226328,-0.00044549297,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+5C,5.0,4.3,9.3,NORMAL,4676.280538713535,0.00042241463,False,4717.503629493721,0.0011040564,False,-41.223090780185885,-0.8738327305666518,-0.00068164174,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,5016.86855591488,0.006834919,False,4905.899102904704,0.00069311546,False,110.96945301017604,2.261959544672919,0.0061418037,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,4923.915632515564,0.003515044,False,4905.899102904704,0.00069311546,False,18.016529610859834,0.367242155473449,0.0028219286,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,Baseline,0.0,4.3,4.3,NORMAL,4905.899102904704,0.00069311546,False,4905.899102904704,0.00069311546,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+2.5C,2.5,4.3,6.8,NORMAL,4864.923229382393,0.00050470285,False,4905.899102904704,0.00069311546,False,-40.975873522310394,-0.8352367764361326,-0.00018841261,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+5C,5.0,4.3,9.3,NORMAL,4804.25905699764,0.00038562113,False,4905.899102904704,0.00069311546,False,-101.64004590706372,-2.0717924232661917,-0.00030749434,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,5555.3556093836205,0.003546488,False,5472.856581411593,0.00070164463,False,82.49902797202776,1.5074217046401954,0.0028448433,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,5503.696139393541,0.0029919085,False,5472.856581411593,0.00070164463,False,30.83955798194802,0.563500203654043,0.0022902638,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,Baseline,0.0,4.3,4.3,NORMAL,5472.856581411593,0.00070164463,False,5472.856581411593,0.00070164463,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+2.5C,2.5,4.3,6.8,NORMAL,5423.2581608582395,0.0005426862,False,5472.856581411593,0.00070164463,False,-49.59842055335321,-0.9062620190306627,-0.00015895843,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+5C,5.0,4.3,9.3,NORMAL,5341.664818315059,0.00027729291,False,5472.856581411593,0.00070164463,False,-131.19176309653358,-2.397135045382384,-0.00042435172,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,5981.561640751509,0.0086110765,False,5906.978433314847,0.0018665014,False,74.58320743666172,1.2626287412193498,0.006744575,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,5908.4807374233715,0.0074717565,False,5906.978433314847,0.0018665014,False,1.5023041085241857,0.025432700076426902,0.0056052553,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,4.3,4.3,NORMAL,5906.978433314847,0.0018665014,False,5906.978433314847,0.0018665014,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,4.3,6.8,NORMAL,5904.059126113369,0.0015190113,False,5906.978433314847,0.0018665014,False,-2.9193072014786594,-0.04942132825496737,-0.00034749007,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,4.3,9.3,NORMAL,5838.970025387654,0.0013713117,False,5906.978433314847,0.0018665014,False,-68.00840792719373,-1.1513231120606806,-0.0004951897,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,6021.526629405574,0.0036486695,False,5947.2414299170105,0.0010606535,False,74.2851994885632,1.2490698479950526,0.002588016,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,5948.7653489717595,0.0028257805,False,5947.2414299170105,0.0010606535,False,1.523919054749058,0.02562396487021922,0.0017651271,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,4.3,4.3,NORMAL,5947.2414299170105,0.0010606535,False,5947.2414299170105,0.0010606535,False,0.0,0.0,0.0,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,4.3,6.8,NORMAL,5944.795556781465,0.0007761636,False,5947.2414299170105,0.0010606535,False,-2.4458731355452983,-0.04112617865556248,-0.00028448988,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,4.3,9.3,NORMAL,5893.243436056745,0.00051442086,False,5947.2414299170105,0.0010606535,False,-53.997993860265524,-0.9079502572173033,-0.0005462326,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,6086.59702313985,0.0027109822,False,6084.164721459097,0.0010648252,False,2.432301680752971,0.03997757773017131,0.001646157,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,6079.844968589672,0.0017912205,False,6084.164721459097,0.0010648252,False,-4.319752869424519,-0.07099993289446249,0.0007263953,False,No change
